First Name,Last Name,Title,Country,Company,Industry
,,Customer Advocate director,"Urban Honolulu CDP, Hawaii",,
,,Customer Advocate director,"Boise City, Idaho",,
,,Customer Advocate director,"Meridian, Idaho",,
,,Customer Advocate director,"Nampa, Idaho",,
,,Customer Advocate director,"Idaho Falls, Idaho",,
,,Customer Advocate director,"Caldwell, Idaho",,
,,Customer Advocate director,"Pocatello, Idaho",,
,,Customer Advocate director,"Chicago, Illinois",,
,,Customer Advocate director,"Aurora, Illinois",,
,,Customer Advocate director,"Joliet, Illinois",,
,,Customer Advocate director,"Naperville, Illinois",,
,,Customer Advocate director,"Rockford, Illinois",,
,,Customer Advocate director,"Springfield, Illinois",,
,,Customer Advocate director,"Indianapolis (balance), Indiana",,
,,Customer Advocate director,"Fort Wayne, Indiana",,
,,Customer Advocate director,"Evansville, Indiana",,
,,Customer Advocate director,"South Bend, Indiana",,
,,Customer Advocate director,"Fishers, Indiana",,
,,Customer Advocate director,"Carmel, Indiana",,
,,Customer Advocate director,"Des Moines, Iowa",,
,,Customer Advocate director,"Cedar Rapids, Iowa",,
,,Customer Advocate director,"Davenport, Iowa",,
,,Customer Advocate director,"Sioux City, Iowa",,
,,Customer Advocate director,"Iowa City, Iowa",,
,,Customer Advocate director,"Ankeny, Iowa",,
,,Customer Advocate director,"Wichita, Kansas",,
,,Customer Advocate director,"Overland Park, Kansas",,
,,Customer Advocate director,"Kansas City, Kansas",,
,,Customer Advocate director,"Olathe, Kansas",,
,,Customer Advocate director,"Topeka, Kansas",,
,,Customer Advocate director,"Lawrence, Kansas",,
,,Customer Advocate director,"Louisville/Jefferson County metro government (balance), Kentucky",,
,,Customer Advocate director,"Lexington-Fayette urban county, Kentucky",,
,,Customer Advocate director,"Bowling Green, Kentucky",,
,,Customer Advocate director,"Owensboro, Kentucky",,
,,Customer Advocate director,"Covington, Kentucky",,
,,Customer Advocate director,"Georgetown, Kentucky",,
,,Customer Advocate director,"New Orleans, Louisiana",,
,,Customer Advocate director,"Baton Rouge, Louisiana",,
,,Customer Advocate director,"Shreveport, Louisiana",,
,,Customer Advocate director,"Lafayette, Louisiana",,
,,Customer Advocate director,"Lake Charles, Louisiana",,
,,Customer Advocate director,"Kenner, Louisiana",,
,,Customer Advocate director,"Portland, Maine",,
,,Customer Advocate director,"Lewiston, Maine",,
,,Customer Advocate director,"Bangor, Maine",,
,,Customer Advocate director,"South Portland, Maine",,
,,Customer Advocate director,"Auburn, Maine",,
,,Customer Advocate director,"Biddeford, Maine",,
,,Customer Advocate director,"Baltimore, Maryland",,
,,Customer Advocate director,"Frederick, Maryland",,
,,Customer Advocate director,"Gaithersburg, Maryland",,
,,Customer Advocate director,"Rockville, Maryland",,
,,Customer Advocate director,"Bowie, Maryland",,
,,Customer Advocate director,"Hagerstown, Maryland",,
,,Customer Advocate director,"Boston, Massachusetts",,
,,Customer Advocate director,"Worcester, Massachusetts",,
,,Customer Advocate director,"Springfield, Massachusetts",,
,,Customer Advocate director,"Cambridge, Massachusetts",,
,,Customer Advocate director,"Lowell, Massachusetts",,
,,Customer Advocate director,"Brockton, Massachusetts",,
,,Customer Advocate director,"Detroit, Michigan",,
,,Customer Advocate director,"Grand Rapids, Michigan",,
,,Customer Advocate director,"Warren, Michigan",,
,,Customer Advocate director,"Sterling Heights, Michigan",,
,,Customer Advocate director,"Ann Arbor, Michigan",,
,,Customer Advocate director,"Lansing, Michigan",,
,,Customer Advocate director,"Minneapolis, Minnesota",,
,,Customer Advocate director,"St. Paul, Minnesota",,
,,Customer Advocate director,"Rochester, Minnesota",,
,,Customer Advocate director,"Bloomington, Minnesota",,
,,Customer Advocate director,"Duluth, Minnesota",,
,,Customer Advocate director,"Brooklyn Park, Minnesota",,
,,Customer Advocate director,"Jackson, Mississippi",,
,,Customer Advocate director,"Gulfport, Mississippi",,
,,Customer Advocate director,"Southaven, Mississippi",,
,,Customer Advocate director,"Biloxi, Mississippi",,
,,Customer Advocate director,"Hattiesburg, Mississippi",,
,,Customer Advocate director,"Olive Branch, Mississippi",,
,,Customer Advocate director,"Kansas City, Missouri",,
,,Customer Advocate director,"St. Louis, Missouri",,
,,Customer Advocate director,"Springfield, Missouri",,
,,Customer Advocate director,"Columbia, Missouri",,
,,Customer Advocate director,"Independence, Missouri",,
,,Customer Advocate director,"Lee's Summit, Missouri",,
,,Customer Advocate director,"Billings, Montana",,
,,Customer Advocate director,"Missoula, Montana",,
,,Customer Advocate director,"Great Falls, Montana",,
,,Customer Advocate director,"Bozeman, Montana",,
,,Customer Advocate director,"Butte-Silver Bow (balance), Montana",,
,,Customer Advocate director,"Helena, Montana",,
,,Customer Advocate director,"Omaha, Nebraska",,
,,Customer Advocate director,"Lincoln, Nebraska",,
,,Customer Advocate director,"Bellevue, Nebraska",,
,,Customer Advocate director,"Grand Island, Nebraska",,
,,Customer Advocate director,"Kearney, Nebraska",,
,,Customer Advocate director,"Fremont, Nebraska",,
,,Customer Advocate director,"Las Vegas, Nevada",,
,,Customer Advocate director,"Henderson, Nevada",,
,,Customer Advocate director,"North Las Vegas, Nevada",,
,,Customer Advocate director,"Reno, Nevada",,
,,Customer Advocate director,"Sparks, Nevada",,
,,Customer Advocate director,"Carson City, Nevada",,
,,Customer Advocate director,"Manchester, New Hampshire",,
,,Customer Advocate director,"Nashua, New Hampshire",,
,,Customer Advocate director,"Concord, New Hampshire",,
,,Customer Advocate director,"Dover, New Hampshire",,
,,Customer Advocate director,"Rochester, New Hampshire",,
,,Customer Advocate director,"Keene, New Hampshire",,
,,Customer Advocate director,"Newark, New Jersey",,
,,Customer Advocate director,"Jersey City, New Jersey",,
,,Customer Advocate director,"Paterson, New Jersey",,
,,Customer Advocate director,"Elizabeth, New Jersey",,
,,Customer Advocate director,"Trenton, New Jersey",,
,,Customer Advocate director,"Clifton, New Jersey",,
,,Customer Advocate director,"Albuquerque, New Mexico",,
,,Customer Advocate director,"Las Cruces, New Mexico",,
,,Customer Advocate director,"Rio Rancho, New Mexico",,
,,Customer Advocate director,"Santa Fe, New Mexico",,
,,Customer Advocate director,"Roswell, New Mexico",,
,,Customer Advocate director,"Farmington, New Mexico",,
,,Customer Advocate director,"New York, New York",,
,,Customer Advocate director,"Buffalo, New York",,
,,Customer Advocate director,"Rochester, New York",,
,,Customer Advocate director,"Yonkers, New York",,
,,Customer Advocate director,"Syracuse, New York",,
,,Customer Advocate director,"Albany, New York",,
,,Customer Advocate director,"Charlotte, North Carolina",,
,,Customer Advocate director,"Raleigh, North Carolina",,
,,Customer Advocate director,"Greensboro, North Carolina",,
,,Customer Advocate director,"Durham, North Carolina",,
,,Customer Advocate director,"Winston-Salem, North Carolina",,
,,Customer Advocate director,"Fayetteville, North Carolina",,
,,Customer Advocate director,"Fargo, North Dakota",,
,,Customer Advocate director,"Bismarck, North Dakota",,
,,Customer Advocate director,"Grand Forks, North Dakota",,
,,Customer Advocate director,"Minot, North Dakota",,
,,Customer Advocate director,"West Fargo, North Dakota",,
,,Customer Advocate director,"Williston, North Dakota",,
,,Customer Advocate director,"Columbus, Ohio",,
,,Customer Advocate director,"Cleveland, Ohio",,
,,Customer Advocate director,"Cincinnati, Ohio",,
,,Customer Advocate director,"Toledo, Ohio",,
,,Customer Advocate director,"Akron, Ohio",,
,,Customer Advocate director,"Dayton, Ohio",,
,,Customer Advocate director,"Oklahoma City, Oklahoma",,
,,Customer Advocate director,"Tulsa, Oklahoma",,
,,Customer Advocate director,"Norman, Oklahoma",,
,,Customer Advocate director,"Broken Arrow, Oklahoma",,
,,Customer Advocate director,"Edmond, Oklahoma",,
,,Customer Advocate director,"Lawton, Oklahoma",,
,,Customer Advocate director,"Portland, Oregon",,
,,Customer Advocate director,"Eugene, Oregon",,
,,Customer Advocate director,"Salem, Oregon",,
,,Customer Advocate director,"Gresham, Oregon",,
,,Customer Advocate director,"Hillsboro, Oregon",,
,,Customer Advocate director,"Bend, Oregon",,
,,Customer Advocate director,"Philadelphia, Pennsylvania",,
,,Customer Advocate director,"Pittsburgh, Pennsylvania",,
,,Customer Advocate director,"Allentown, Pennsylvania",,
,,Customer Advocate director,"Reading, Pennsylvania",,
,,Customer Advocate director,"Erie, Pennsylvania",,
,,Customer Advocate director,"Bethlehem, Pennsylvania",,
,,Customer Advocate director,"Providence, Rhode Island",,
,,Customer Advocate director,"Warwick, Rhode Island",,
,,Customer Advocate director,"Cranston, Rhode Island",,
,,Customer Advocate director,"Pawtucket, Rhode Island",,
,,Customer Advocate director,"East Providence, Rhode Island",,
,,Customer Advocate director,"Woonsocket, Rhode Island",,
,,Customer Advocate director,"Charleston, South Carolina",,
,,Customer Advocate director,"Columbia, South Carolina",,
,,Customer Advocate director,"North Charleston, South Carolina",,
,,Customer Advocate director,"Mount Pleasant town, South Carolina",,
,,Customer Advocate director,"Rock Hill, South Carolina",,
,,Customer Advocate director,"Greenville, South Carolina",,
,,Customer Advocate director,"Sioux Falls, South Dakota",,
,,Customer Advocate director,"Rapid City, South Dakota",,
,,Customer Advocate director,"Aberdeen, South Dakota",,
,,Customer Advocate director,"Brookings, South Dakota",,
,,Customer Advocate director,"Watertown, South Dakota",,
,,Customer Advocate director,"Mitchell, South Dakota",,
,,Customer Advocate director,"Nashville-Davidson metropolitan government (balance), Tennessee",,
,,Customer Advocate director,"Memphis, Tennessee",,
,,Customer Advocate director,"Knoxville, Tennessee",,
,,Customer Advocate director,"Chattanooga, Tennessee",,
,,Customer Advocate director,"Clarksville, Tennessee",,
,,Customer Advocate director,"Murfreesboro, Tennessee",,
,,Customer Advocate director,"Houston, Texas",,
,,Customer Advocate director,"San Antonio, Texas",,
,,Customer Advocate director,"Dallas, Texas",,
,,Customer Advocate director,"Austin, Texas",,
,,Customer Advocate director,"Fort Worth, Texas",,
,,Customer Advocate director,"El Paso, Texas",,
,,Customer Advocate director,"Salt Lake City, Utah",,
,,Customer Advocate director,"West Valley City, Utah",,
,,Customer Advocate director,"West Jordan, Utah",,
,,Customer Advocate director,"Provo, Utah",,
,,Customer Advocate director,"St. George, Utah",,
,,Customer Advocate director,"Orem, Utah",,
,,Customer Advocate director,"Burlington, Vermont",,
,,Customer Advocate director,"South Burlington, Vermont",,
,,Customer Advocate director,"Rutland, Vermont",,
,,Customer Advocate director,"Essex Junction village, Vermont",,
,,Customer Advocate director,"Barre, Vermont",,
,,Customer Advocate director,"Winooski, Vermont",,
,,Customer Advocate director,"Virginia Beach, Virginia",,
,,Customer Advocate director,"Chesapeake, Virginia",,
,,Customer Advocate director,"Norfolk, Virginia",,
,,Customer Advocate director,"Richmond, Virginia",,
,,Customer Advocate director,"Newport News, Virginia",,
,,Customer Advocate director,"Alexandria, Virginia",,
,,Customer Advocate director,"Seattle, Washington",,
,,Customer Advocate director,"Spokane, Washington",,
,,Customer Advocate director,"Tacoma, Washington",,
,,Customer Advocate director,"Vancouver, Washington",,
,,Customer Advocate director,"Bellevue, Washington",,
,,Customer Advocate director,"Kent, Washington",,
,,Customer Advocate director,"Charleston, West Virginia",,
,,Customer Advocate director,"Huntington, West Virginia",,
,,Customer Advocate director,"Morgantown, West Virginia",,
,,Customer Advocate director,"Parkersburg, West Virginia",,
,,Customer Advocate director,"Wheeling, West Virginia",,
,,Customer Advocate director,"Martinsburg, West Virginia",,
,,Customer Advocate director,"Milwaukee, Wisconsin",,
,,Customer Advocate director,"Madison, Wisconsin",,
,,Customer Advocate director,"Green Bay, Wisconsin",,
,,Customer Advocate director,"Kenosha, Wisconsin",,
,,Customer Advocate director,"Racine, Wisconsin",,
,,Customer Advocate director,"Appleton, Wisconsin",,
,,Customer Advocate director,"Cheyenne, Wyoming",,
,,Customer Advocate director,"Casper, Wyoming",,
